"containsURL","URLcount","RTcount","htgScore","reply","OOVratio","first_follower","first_popularity","first_mention","first_list","sum_follower","sum_popularity","sum_mention","sum_list","important_follower","important_popularity","important_mention","important_list"
"False","0.0","0","1275.0","False","0.0735","0","0.2","0","0","0","0.2","0","0","0","0.2","0","0"
"False","0.0","0","268.1667","False","0.0476","78","0.2","0","0","78","0.2","0","0","78","0.2","0","0"
"True","2.0","13","0.0","False","0.0492","24718","0.2","0","335","24718","0.2","0","335","24718","0.2","0","335"
"False","0.0","0","661.5","False","0.0674","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","2.0","0","638.5","False","0.0846","930","0.2","12","19","930","0.2","12","19","930","0.2","12","19"
"True","4.0","5","1275.0","False","0.0791","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","0","46.0","False","0.0417","274","0.2","0","9","274","0.2","0","9","274","0.2","0","9"
"True","1.0","0","1275.0","False","0.0706","210144","0.2","0","2678","210144","0.2","0","2678","210144","0.2","0","2678"
"False","0.0","0","31.0","False","0.0717","541","0.2","0","22","541","0.2","0","22","541","0.2","0","22"
"True","1.0","0","396.25","False","0.0463","45","0.2","0","0","45","0.2","0","0","45","0.2","0","0"
"True","2.0","0","1275.0","False","0.1024","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","0","164.5","False","0.0833","23","0.2","0","0","23","0.2","0","0","23","0.2","0","0"
"False","0.0","2","641.5","False","0.04","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","0","60.2222","False","0.0186","196","0.2","0","2","196","0.2","0","2","196","0.2","0","2"
"True","1.0","0","518.75","False","0.0439","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","0","311.4","False","0.0442","17","0.2","5","0","17","0.2","5","0","17","0.2","5","0"
"True","1.0","1","641.5","False","0.0735","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"False","0.0","0","534.3333","False","0.0708","117","0.2","8","11","117","0.2","8","11","117","0.2","8","11"
"False","0.0","0","353.75","False","0.0554","9","0.2","1","0","9","0.2","1","0","9","0.2","1","0"
"True","1.0","0","1275.0","False","0.0345","240","0.2","0","2","240","0.2","0","2","240","0.2","0","2"
"False","0.0","0","103.0","False","0.0037","373","0.36","1","1","373","0.36","1","1","373","0.36","1","1"
"True","1.0","0","1275.0","False","0.0676","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"False","0.0","0","158.4545","False","0.0576","175","0.2","0","1","175","0.2","0","1","175","0.2","0","1"
"True","1.0","2","638.0","False","0.0548","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"False","0.0","0","325.0","False","0.0305","1195","0.2","3","22","1195","0.2","3","22","1195","0.2","3","22"
"False","0.0","0","426.3333","True","0.031","1173","0.2","0","40","1173","0.2","0","40","1173","0.2","0","40"
"False","0.0","0","123.3","False","0.031","240","0.2","0","2","240","0.2","0","2","240","0.2","0","2"
"True","1.0","0","503.5","False","0.0391","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","2","1275.0","False","0.0659","10682","0.36","0","148","10682","0.36","0","148","10682","0.36","0","148"
"False","0.0","1","260.5","False","0.0352","17","0.2","5","0","17","0.2","5","0","17","0.2","5","0"
"False","0.0","0","1275.0","False","0.0667","1195","0.2","3","22","1195","0.2","3","22","1195","0.2","3","22"
"False","0.0","0","322.0","False","0.0347","98","0.2","0","0","98","0.2","0","0","98","0.2","0","0"
"True","1.0","0","462.3333","False","0.0451","3383","0.2","0","40","3383","0.2","0","40","3383","0.2","0","40"
"False","0.0","2","702.0","False","0.0762","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","11.0","0","549.6667","False","0.046","4","0.2","0","0","4","0.2","0","0","4","0.2","0","0"
"True","1.0","0","41.25","False","0.0299","274","0.2","0","9","274","0.2","0","9","274","0.2","0","9"
"False","0.0","0","176.1111","False","0.009","373","0.36","1","1","373","0.36","1","1","373","0.36","1","1"
"False","0.0","0","467.0","False","0.0816","3788","0.2","14","170","3788","0.2","14","170","3788","0.2","14","170"
