"containsURL","URLcount","RTcount","htgScore","reply","OOVratio","first_follower","first_popularity","first_mention","first_list","sum_follower","sum_popularity","sum_mention","sum_list","important_follower","important_popularity","important_mention","important_list"
"True","1.0","0","90.0","False","0.0479","240","0.2","0","2","240","0.2","0","2","240","0.2","0","2"
"False","0.0","1","48.1071","False","0.0074","22","0.2","0","0","22","0.2","0","0","22","0.2","0","0"
"False","0.0","0","431.0","False","0.093","2118","0.36","94","34","2118","0.36","94","34","2118","0.36","94","34"
"True","1.0","0","203.5","False","0.0355","1438","0.2","1","70","1438","0.2","1","70","1438","0.2","1","70"
"True","12.0","1","68.1176","False","0.0159","85","0.2","0","1","85","0.2","0","1","85","0.2","0","1"
"True","1.0","0","96.6667","False","0.0513","121","0.2","0","11","121","0.2","0","11","121","0.2","0","11"
"True","1.0","0","89.5","False","0.0513","240","0.2","0","2","240","0.2","0","2","240","0.2","0","2"
"False","0.0","0","90.0","False","0.0455","416","0.2","0","5","416","0.2","0","5","416","0.2","0","5"
"False","0.0","0","304.5","False","0.0278","39","0.2","0","0","39","0.2","0","0","39","0.2","0","0"
"True","9.0","0","49.7857","False","0.0159","23","0.2","0","0","23","0.2","0","0","23","0.2","0","0"
"True","1.0","0","207.0","False","0.0345","3644","0.2","0","67","3644","0.2","0","67","3644","0.2","0","67"
"False","0.0","1","93.5","False","0.0417","6296","0.2","2","78","6296","0.2","2","78","6296","0.2","2","78"
"False","0.0","1","47.44","False","0.0223","22","0.2","0","0","22","0.2","0","0","22","0.2","0","0"
"False","0.0","1","47.4815","False","0.0073","22","0.2","0","0","22","0.2","0","0","22","0.2","0","0"
"False","0.0","0","55.8333","False","0.0136","237","0.2","0","2","237","0.2","0","2","237","0.2","0","2"
"True","1.0","0","104.0","False","0.0548","3","0.2","0","0","3","0.2","0","0","3","0.2","0","0"
"True","1.0","8","0.0","False","0.0372","24718","0.2","0","335","24718","0.2","0","335","24718","0.2","0","335"
"True","2.0","0","82.1429","False","0.0276","682","0.2","0","56","682","0.2","0","56","682","0.2","0","56"
"False","0.0","0","125.7143","False","0.0119","55","0.2","0","0","55","0.2","0","0","55","0.2","0","0"
"True","1.0","4","225.0","False","0.0352","2118","0.36","94","34","2118","0.36","94","34","2118","0.36","94","34"
"False","0.0","1","115.75","False","0.0392","156","0.2","0","1","156","0.2","0","1","156","0.2","0","1"
"True","1.0","0","91.1667","False","0.0357","2455","0.2","0","13","2455","0.2","0","13","2455","0.2","0","13"
"True","2.0","1","89.5","False","0.0811","3788","0.2","4","170","3788","0.2","4","170","3788","0.2","4","170"
"False","0.0","0","87.6","False","0.0444","373","0.36","1","1","373","0.36","1","1","373","0.36","1","1"
"True","1.0","0","45.5","False","0.0347","481","0.2","0","1","481","0.2","0","1","481","0.2","0","1"
"True","1.0","0","98.5","False","0.0641","3788","0.2","4","170","3788","0.2","4","170","3788","0.2","4","170"
"True","3.0","3","431.0","False","0.0466","2118","0.36","94","34","2118","0.36","94","34","2118","0.36","94","34"
"True","1.0","0","118.8","False","0.0521","4884","0.2","0","99","4884","0.2","0","99","4884","0.2","0","99"
"False","0.0","1","45.8966","False","0.0074","22","0.2","0","0","22","0.2","0","0","22","0.2","0","0"
"False","0.0","0","47.1786","False","0.0076","22","0.2","0","0","22","0.2","0","0","22","0.2","0","0"
"True","1.0","0","114.7778","False","0.0348","682","0.2","0","56","682","0.2","0","56","682","0.2","0","56"
"True","2.0","0","124.6","False","0.0226","2141","0.2","0","37","2141","0.2","0","37","2141","0.2","0","37"
"False","0.0","0","431.0","False","0.0896","2118","0.36","94","34","2118","0.36","94","34","2118","0.36","94","34"
"True","3.0","0","270.5","False","0.0404","2118","0.36","94","34","2118","0.36","94","34","2118","0.36","94","34"
"False","0.0","0","161.5","False","0.0362","373","0.36","1","1","373","0.36","1","1","373","0.36","1","1"
"True","1.0","0","223.5","False","0.0424","2118","0.36","94","34","2118","0.36","94","34","2118","0.36","94","34"
"True","2.0","0","216.0","False","0.0548","1004","0.2","0","550","1004","0.2","0","550","1004","0.2","0","550"
"False","0.0","1","89.5","False","0.042","123","0.2","0","0","123","0.2","0","0","123","0.2","0","0"
"False","0.0","1","249.0","False","0.0794","2118","0.36","94","34","2118","0.36","94","34","2118","0.36","94","34"
"False","0.0","2","154.5","False","0.0344","5243","0.2","0","158","5243","0.2","0","158","5243","0.2","0","158"
"True","1.0","70","0.0","False","0.0471","82","0.2","0","0","82","0.2","0","0","82","0.2","0","0"
"False","0.0","0","72.375","False","0.0255","388","0.2","0","2","388","0.2","0","2","388","0.2","0","2"
"True","1.0","0","104.5","False","0.0669","682","0.2","0","56","682","0.2","0","56","682","0.2","0","56"
"True","1.0","0","92.1667","False","0.061","119","0.2","0","4","119","0.2","0","4","119","0.2","0","4"
"True","1.0","0","73.8182","False","0.0526","319","0.2","0","16","319","0.2","0","16","319","0.2","0","16"
"False","0.0","1","82.0","False","0.0524","3788","0.2","4","170","3788","0.2","4","170","3788","0.2","4","170"
"True","5.0","0","57.1905","False","0.0145","85","0.2","0","1","85","0.2","0","1","85","0.2","0","1"
"True","1.0","0","144.3333","False","0.0748","76","0.2","0","1","76","0.2","0","1","76","0.2","0","1"
"True","1.0","0","188.0","False","0.0543","442","0.2","0","20","442","0.2","0","20","442","0.2","0","20"
"False","0.0","0","178.0","False","0.1074","3788","0.2","4","170","3788","0.2","4","170","3788","0.2","4","170"
"True","2.0","1","89.5","False","0.094","3788","0.2","4","170","3788","0.2","4","170","3788","0.2","4","170"
"True","1.0","0","268.0","False","0.0449","346","0.2","0","13","346","0.2","0","13","346","0.2","0","13"
"True","1.0","0","223.5","False","0.0482","2118","0.36","94","34","2118","0.36","94","34","2118","0.36","94","34"
"False","0.0","0","85.3333","False","0.0533","544","0.2","0","14","544","0.2","0","14","544","0.2","0","14"
"True","1.0","0","431.0","False","0.133","3788","0.2","4","170","3788","0.2","4","170","3788","0.2","4","170"
"True","1.0","2","431.0","False","0.0561","2118","0.36","94","34","2118","0.36","94","34","2118","0.36","94","34"
"True","1.0","0","87.5385","False","0.0491","3","0.2","0","0","3","0.2","0","0","3","0.2","0","0"
"True","1.0","5","431.0","False","0.0512","2118","0.36","94","34","2118","0.36","94","34","2118","0.36","94","34"
"True","1.0","1","81.6667","False","0.0622","53","0.2","0","0","53","0.2","0","0","53","0.2","0","0"
"False","0.0","1","146.3333","False","0.0758","544","0.2","0","14","544","0.2","0","14","544","0.2","0","14"
"False","0.0","1","47.8519","False","0.0147","22","0.2","0","0","22","0.2","0","0","22","0.2","0","0"
"True","4.0","0","146.3333","False","0.0559","126","0.2","0","3","126","0.2","0","3","126","0.2","0","3"
"True","1.0","0","178.0","False","0.0476","416","0.2","0","5","416","0.2","0","5","416","0.2","0","5"
"True","1.0","0","166.3333","False","0.0795","216","0.2","0","6","216","0.2","0","6","216","0.2","0","6"
"True","1.0","0","87.4","False","0.0561","261","0.2","0","3","261","0.2","0","3","261","0.2","0","3"
"False","0.0","4","34.3846","False","0.0305","162","0.2","0","2","162","0.2","0","2","162","0.2","0","2"
"True","1.0","0","152.75","False","0.0881","1062","0.2","0","12","1062","0.2","0","12","1062","0.2","0","12"
"True","1.0","0","82.75","False","0.0465","4884","0.2","0","99","4884","0.2","0","99","4884","0.2","0","99"
"True","1.0","1","0.0","False","0.0845","6618","0.2","0","123","6618","0.2","0","123","6618","0.2","0","123"
"False","0.0","0","81.7143","False","0.0284","373","0.36","1","1","373","0.36","1","1","373","0.36","1","1"
"True","1.0","0","71.1111","False","0.0086","79","0.2","0","2","79","0.2","0","2","79","0.2","0","2"
"False","0.0","0","146.3333","False","0.0956","544","0.2","0","14","544","0.2","0","14","544","0.2","0","14"
"True","1.0","0","149.0","False","0.0466","156","0.2","0","1","156","0.2","0","1","156","0.2","0","1"
"True","2.0","0","53.8182","False","0.0352","21","0.2","0","0","21","0.2","0","0","21","0.2","0","0"
"False","0.0","7","38.7778","False","0.0185","332","0.2","3","5","332","0.2","3","5","332","0.2","3","5"
"True","1.0","0","431.0","False","0.0278","26","0.2","0","1","26","0.2","0","1","26","0.2","0","1"
"True","1.0","0","98.4545","False","0.0545","3","0.2","0","0","3","0.2","0","0","3","0.2","0","0"
"True","1.0","3","249.0","False","0.0909","2118","0.36","94","34","2118","0.36","94","34","2118","0.36","94","34"
"True","1.0","2","90.5","False","0.025","332","0.2","3","5","332","0.2","3","5","332","0.2","3","5"
"True","1.0","0","81.4286","False","0.0391","544","0.2","0","14","544","0.2","0","14","544","0.2","0","14"
"False","0.0","0","47.8519","False","0.0147","22","0.2","0","0","22","0.2","0","0","22","0.2","0","0"
"True","1.0","0","223.5","False","0.0382","2118","0.36","94","34","2118","0.36","94","34","2118","0.36","94","34"
"True","3.0","1","431.0","False","0.0437","2118","0.36","94","34","2118","0.36","94","34","2118","0.36","94","34"
"True","1.0","3","116.5","False","0.0517","240","0.2","0","8","240","0.2","0","8","240","0.2","0","8"
"True","3.0","0","144.3333","False","0.0517","292","0.2","0","14","292","0.2","0","14","292","0.2","0","14"
"True","1.0","6","208.3333","False","0.0838","8557","0.2","0","132","8557","0.2","0","132","8557","0.2","0","132"
"False","0.0","0","82.0","False","0.0462","472","0.2","1","5","472","0.2","1","5","472","0.2","1","5"
"True","1.0","0","88.375","False","0.0288","4884","0.2","0","99","4884","0.2","0","99","4884","0.2","0","99"
